CMDLINE /usr/bin/python3 test.py
MEM 163.000000 1627917034.8467
MEM 163.000000 1627917034.9471
MEM 163.000000 1627917035.0474
MEM 163.000000 1627917035.1478
MEM 163.000000 1627917035.2481
MEM 163.000000 1627917035.3485
MEM 163.000000 1627917035.4488
MEM 163.000000 1627917035.5492
MEM 163.000000 1627917035.6496
MEM 163.000000 1627917035.7500
MEM 163.000000 1627917035.8504
MEM 163.000000 1627917035.9508
MEM 163.000000 1627917036.0513
MEM 163.000000 1627917036.1518
MEM 163.000000 1627917036.2521
MEM 163.253906 1627917036.3525
MEM 159.847656 1627917036.4529
MEM 159.847656 1627917036.5534
MEM 159.847656 1627917036.6539
MEM 159.847656 1627917036.7543
MEM 159.847656 1627917036.8547
MEM 159.847656 1627917036.9553
MEM 159.847656 1627917037.0558
MEM 159.847656 1627917037.1562
MEM 159.847656 1627917037.2571
MEM 159.847656 1627917037.3575
MEM 159.847656 1627917037.4579
MEM 159.847656 1627917037.5584
MEM 159.847656 1627917037.6590
MEM 159.847656 1627917037.7595
MEM 159.847656 1627917037.8603
MEM 160.101562 1627917037.9607
MEM 160.359375 1627917038.0611
MEM 160.359375 1627917038.1615
MEM 160.617188 1627917038.2618
MEM 160.875000 1627917038.3623
MEM 160.875000 1627917038.4627
MEM 161.132812 1627917038.5630
MEM 161.390625 1627917038.6634
MEM 161.390625 1627917038.7638
MEM 161.648438 1627917038.8643
MEM 161.855469 1627917038.9647
MEM 161.554688 1627917039.0661
MEM 161.812500 1627917039.1665
MEM 161.562500 1627917039.2669
MEM 161.531250 1627917039.3674
MEM 161.789062 1627917039.4678
MEM 162.046875 1627917039.5683
MEM 162.046875 1627917039.6688
MEM 162.304688 1627917039.7699
MEM 162.304688 1627917039.8705
MEM 162.304688 1627917039.9711
MEM 162.304688 1627917040.0717
MEM 162.304688 1627917040.1722
MEM 162.304688 1627917040.2727
MEM 162.304688 1627917040.3734
MEM 162.304688 1627917040.4737
MEM 162.304688 1627917040.5741
MEM 162.304688 1627917040.6745
MEM 162.304688 1627917040.7749
MEM 162.304688 1627917040.8753
MEM 162.304688 1627917040.9757
MEM 162.304688 1627917041.0761
MEM 162.304688 1627917041.1765
MEM 162.304688 1627917041.2769
MEM 162.304688 1627917041.3773
MEM 162.304688 1627917041.4776
MEM 162.304688 1627917041.5780
MEM 162.304688 1627917041.6783
MEM 162.304688 1627917041.7788
MEM 162.304688 1627917041.8792
MEM 162.304688 1627917041.9796
MEM 162.304688 1627917042.0799
MEM 162.304688 1627917042.1803
MEM 162.304688 1627917042.2806
MEM 162.304688 1627917042.3810
MEM 162.304688 1627917042.4814
MEM 162.304688 1627917042.5817
MEM 162.304688 1627917042.6821
MEM 162.304688 1627917042.7824
MEM 162.304688 1627917042.8828
MEM 162.304688 1627917042.9833
MEM 162.304688 1627917043.0837
MEM 162.304688 1627917043.1840
MEM 162.304688 1627917043.2844
MEM 162.304688 1627917043.3848
MEM 162.304688 1627917043.4852
MEM 162.304688 1627917043.5855
MEM 162.304688 1627917043.6859
MEM 162.304688 1627917043.7862
MEM 162.304688 1627917043.8866
MEM 162.304688 1627917043.9869
MEM 162.304688 1627917044.0873
MEM 162.304688 1627917044.1881
MEM 162.304688 1627917044.2885
MEM 162.304688 1627917044.3889
MEM 162.304688 1627917044.4893
MEM 162.304688 1627917044.5898
MEM 162.304688 1627917044.6902
MEM 162.304688 1627917044.7909
MEM 162.304688 1627917044.8914
MEM 162.304688 1627917044.9918
MEM 162.304688 1627917045.0923
MEM 162.304688 1627917045.1927
MEM 162.304688 1627917045.2933
MEM 162.304688 1627917045.3938
MEM 162.457031 1627917045.4943
MEM 158.957031 1627917045.5947
MEM 158.957031 1627917045.6951
MEM 158.957031 1627917045.7954
MEM 158.957031 1627917045.8958
MEM 158.957031 1627917045.9962
MEM 158.957031 1627917046.0966
MEM 158.957031 1627917046.1969
MEM 158.957031 1627917046.2974
MEM 158.957031 1627917046.3978
MEM 158.957031 1627917046.4981
MEM 158.957031 1627917046.5985
MEM 158.957031 1627917046.6989
MEM 158.957031 1627917046.7993
MEM 158.957031 1627917046.8998
MEM 159.210938 1627917047.0001
MEM 159.468750 1627917047.1005
MEM 159.726562 1627917047.2009
MEM 159.984375 1627917047.3013
MEM 160.242188 1627917047.4017
MEM 160.500000 1627917047.5020
MEM 160.757812 1627917047.6024
MEM 161.015625 1627917047.7029
MEM 161.273438 1627917047.8033
MEM 161.273438 1627917047.9037
MEM 161.531250 1627917048.0041
MEM 161.789062 1627917048.1045
MEM 162.046875 1627917048.2049
MEM 162.304688 1627917048.3052
MEM 162.304688 1627917048.4057
MEM 162.304688 1627917048.5064
MEM 162.304688 1627917048.6068
MEM 162.304688 1627917048.7071
MEM 162.304688 1627917048.8076
MEM 162.304688 1627917048.9080
MEM 162.304688 1627917049.0084
MEM 162.304688 1627917049.1089
MEM 162.304688 1627917049.2092
MEM 162.304688 1627917049.3098
MEM 162.304688 1627917049.4102
MEM 162.304688 1627917049.5105
MEM 162.304688 1627917049.6109
MEM 162.304688 1627917049.7113
MEM 162.304688 1627917049.8117
MEM 162.304688 1627917049.9120
MEM 162.304688 1627917050.0124
MEM 162.304688 1627917050.1129
MEM 162.304688 1627917050.2133
MEM 162.304688 1627917050.3139
MEM 162.304688 1627917050.4143
MEM 162.304688 1627917050.5147
MEM 162.304688 1627917050.6151
MEM 162.304688 1627917050.7155
MEM 162.304688 1627917050.8158
MEM 162.304688 1627917050.9162
MEM 162.304688 1627917051.0166
MEM 162.304688 1627917051.1170
MEM 162.304688 1627917051.2174
MEM 162.304688 1627917051.3178
MEM 162.304688 1627917051.4185
MEM 162.304688 1627917051.5189
MEM 162.304688 1627917051.6193
MEM 162.304688 1627917051.7198
MEM 162.304688 1627917051.8201
MEM 162.304688 1627917051.9205
MEM 162.304688 1627917052.0209
MEM 162.304688 1627917052.1213
MEM 162.304688 1627917052.2217
MEM 162.304688 1627917052.3221
MEM 162.304688 1627917052.4224
MEM 162.304688 1627917052.5228
MEM 162.304688 1627917052.6232
MEM 162.304688 1627917052.7237
MEM 162.304688 1627917052.8241
MEM 162.304688 1627917052.9244
MEM 162.304688 1627917053.0248
MEM 162.304688 1627917053.1252
MEM 162.304688 1627917053.2256
MEM 162.304688 1627917053.3260
MEM 162.304688 1627917053.4263
MEM 162.304688 1627917053.5267
MEM 162.304688 1627917053.6271
MEM 160.207031 1627917053.7276
MEM 158.957031 1627917053.8280
MEM 158.957031 1627917053.9284
MEM 158.957031 1627917054.0288
MEM 158.957031 1627917054.1292
MEM 158.957031 1627917054.2295
MEM 158.957031 1627917054.3299
MEM 158.957031 1627917054.4307
MEM 158.957031 1627917054.5311
MEM 158.957031 1627917054.6316
MEM 158.957031 1627917054.7319
MEM 158.957031 1627917054.8323
MEM 158.957031 1627917054.9327
MEM 159.210938 1627917055.0331
MEM 159.210938 1627917055.1334
MEM 159.468750 1627917055.2338
MEM 159.726562 1627917055.3342
MEM 159.984375 1627917055.4346
MEM 160.242188 1627917055.5350
MEM 160.500000 1627917055.6354
MEM 160.757812 1627917055.7358
MEM 161.015625 1627917055.8361
MEM 161.273438 1627917055.9365
MEM 161.531250 1627917056.0369
MEM 161.789062 1627917056.1373
MEM 162.046875 1627917056.2377
MEM 162.304688 1627917056.3381
MEM 162.304688 1627917056.4385
MEM 162.304688 1627917056.5389
MEM 162.304688 1627917056.6393
MEM 162.304688 1627917056.7396
MEM 162.304688 1627917056.8400
MEM 162.304688 1627917056.9404
MEM 162.304688 1627917057.0407
MEM 162.304688 1627917057.1411
MEM 162.304688 1627917057.2415
MEM 162.304688 1627917057.3418
MEM 162.304688 1627917057.4422
MEM 162.304688 1627917057.5425
MEM 162.304688 1627917057.6429
MEM 162.304688 1627917057.7433
MEM 162.304688 1627917057.8437
MEM 162.304688 1627917057.9441
MEM 162.304688 1627917058.0445
MEM 162.304688 1627917058.1448
MEM 162.304688 1627917058.2452
MEM 162.304688 1627917058.3456
MEM 162.304688 1627917058.4460
MEM 162.304688 1627917058.5464
MEM 162.304688 1627917058.6468
MEM 162.304688 1627917058.7472
MEM 162.304688 1627917058.8476
MEM 162.304688 1627917058.9480
MEM 162.304688 1627917059.0484
MEM 162.304688 1627917059.1488
MEM 162.304688 1627917059.2492
MEM 162.304688 1627917059.3496
MEM 162.304688 1627917059.4500
MEM 162.304688 1627917059.5505
MEM 162.304688 1627917059.6509
MEM 162.304688 1627917059.7513
MEM 162.304688 1627917059.8517
MEM 162.304688 1627917059.9521
MEM 162.304688 1627917060.0525
MEM 162.304688 1627917060.1529
MEM 162.304688 1627917060.2533
MEM 162.304688 1627917060.3537
MEM 162.304688 1627917060.4542
MEM 162.304688 1627917060.5546
MEM 162.304688 1627917060.6550
MEM 162.304688 1627917060.7554
MEM 162.304688 1627917060.8558
MEM 162.304688 1627917060.9562
MEM 162.304688 1627917061.0566
MEM 162.304688 1627917061.1570
MEM 162.304688 1627917061.2574
MEM 162.207031 1627917061.3578
MEM 159.207031 1627917061.4582
MEM 159.207031 1627917061.5585
MEM 159.207031 1627917061.6589
MEM 159.207031 1627917061.7593
MEM 159.207031 1627917061.8598
MEM 159.207031 1627917061.9602
MEM 159.207031 1627917062.0606
MEM 159.207031 1627917062.1610
MEM 159.207031 1627917062.2614
MEM 159.207031 1627917062.3618
MEM 159.207031 1627917062.4622
MEM 159.207031 1627917062.5626
MEM 159.207031 1627917062.6630
MEM 159.207031 1627917062.7633
MEM 159.460938 1627917062.8638
MEM 159.718750 1627917062.9641
MEM 159.976562 1627917063.0645
MEM 160.234375 1627917063.1649
MEM 160.492188 1627917063.2653
MEM 160.750000 1627917063.3657
MEM 161.007812 1627917063.4661
MEM 161.265625 1627917063.5665
MEM 161.523438 1627917063.6669
MEM 161.781250 1627917063.7672
MEM 162.039062 1627917063.8677
MEM 162.296875 1627917063.9681
MEM 162.296875 1627917064.0684
MEM 162.296875 1627917064.1688
MEM 162.296875 1627917064.2692
MEM 162.296875 1627917064.3696
MEM 162.296875 1627917064.4700
MEM 162.296875 1627917064.5704
MEM 162.296875 1627917064.6709
MEM 162.296875 1627917064.7713
MEM 162.296875 1627917064.8718
MEM 162.296875 1627917064.9721
MEM 162.296875 1627917065.0725
MEM 162.296875 1627917065.1729
MEM 162.296875 1627917065.2733
MEM 162.296875 1627917065.3737
MEM 162.296875 1627917065.4743
MEM 162.296875 1627917065.5747
MEM 162.296875 1627917065.6751
MEM 162.296875 1627917065.7755
MEM 162.296875 1627917065.8758
MEM 162.296875 1627917065.9762
MEM 162.296875 1627917066.0766
MEM 162.296875 1627917066.1769
MEM 162.296875 1627917066.2773
MEM 162.296875 1627917066.3777
MEM 162.296875 1627917066.4780
MEM 162.296875 1627917066.5784
MEM 162.296875 1627917066.6788
MEM 162.296875 1627917066.7792
MEM 162.296875 1627917066.8796
MEM 162.296875 1627917066.9800
MEM 162.296875 1627917067.0804
MEM 162.296875 1627917067.1808
MEM 162.296875 1627917067.2811
MEM 162.296875 1627917067.3815
MEM 162.296875 1627917067.4818
MEM 162.296875 1627917067.5822
MEM 162.296875 1627917067.6826
MEM 162.296875 1627917067.7829
MEM 162.296875 1627917067.8833
MEM 162.296875 1627917067.9837
MEM 162.296875 1627917068.0841
MEM 162.296875 1627917068.1844
MEM 162.296875 1627917068.2848
MEM 162.296875 1627917068.3852
MEM 162.296875 1627917068.4855
MEM 162.296875 1627917068.5859
MEM 162.296875 1627917068.6862
MEM 162.296875 1627917068.7866
MEM 162.296875 1627917068.8870
MEM 159.957031 1627917068.9875
MEM 159.457031 1627917069.0878
MEM 159.457031 1627917069.1882
MEM 159.457031 1627917069.2886
MEM 159.457031 1627917069.3890
MEM 159.457031 1627917069.4894
MEM 159.457031 1627917069.5898
MEM 159.457031 1627917069.6901
MEM 159.457031 1627917069.7907
MEM 159.457031 1627917069.8911
MEM 159.457031 1627917069.9915
MEM 159.457031 1627917070.0918
MEM 159.457031 1627917070.1922
MEM 159.457031 1627917070.2926
MEM 159.457031 1627917070.3930
MEM 159.457031 1627917070.4934
MEM 159.710938 1627917070.5938
MEM 159.968750 1627917070.6942
MEM 160.226562 1627917070.7946
MEM 160.484375 1627917070.8950
MEM 160.742188 1627917070.9954
MEM 161.000000 1627917071.0959
MEM 161.257812 1627917071.1963
MEM 161.515625 1627917071.2967
MEM 161.773438 1627917071.3971
MEM 162.031250 1627917071.4974
MEM 162.289062 1627917071.5978
MEM 162.289062 1627917071.6982
MEM 162.289062 1627917071.7986
MEM 162.289062 1627917071.8990
MEM 162.289062 1627917071.9995
MEM 162.289062 1627917072.0998
MEM 162.289062 1627917072.2002
MEM 162.289062 1627917072.3006
MEM 162.289062 1627917072.4010
MEM 162.289062 1627917072.5014
MEM 162.289062 1627917072.6018
MEM 162.289062 1627917072.7022
MEM 162.289062 1627917072.8026
MEM 162.289062 1627917072.9029
MEM 162.289062 1627917073.0033
MEM 162.289062 1627917073.1037
MEM 162.289062 1627917073.2041
MEM 162.289062 1627917073.3045
MEM 162.289062 1627917073.4049
MEM 162.289062 1627917073.5052
MEM 162.289062 1627917073.6057
MEM 162.289062 1627917073.7061
MEM 162.289062 1627917073.8065
MEM 162.289062 1627917073.9068
MEM 162.289062 1627917074.0072
MEM 162.289062 1627917074.1076
MEM 162.289062 1627917074.2080
MEM 162.289062 1627917074.3084
MEM 162.289062 1627917074.4088
MEM 162.289062 1627917074.5092
MEM 162.289062 1627917074.6096
MEM 162.289062 1627917074.7100
MEM 162.289062 1627917074.8104
MEM 162.289062 1627917074.9110
MEM 162.289062 1627917075.0114
MEM 162.289062 1627917075.1118
MEM 162.289062 1627917075.2122
MEM 162.289062 1627917075.3126
MEM 162.289062 1627917075.4130
MEM 162.289062 1627917075.5134
MEM 162.289062 1627917075.6138
MEM 162.289062 1627917075.7142
MEM 162.289062 1627917075.8146
MEM 162.289062 1627917075.9150
MEM 162.289062 1627917076.0154
MEM 162.289062 1627917076.1158
MEM 162.289062 1627917076.2162
MEM 162.289062 1627917076.3166
MEM 162.289062 1627917076.4170
MEM 162.289062 1627917076.5174
MEM 161.207031 1627917076.6178
MEM 159.707031 1627917076.7182
MEM 159.707031 1627917076.8186
MEM 159.707031 1627917076.9189
MEM 159.707031 1627917077.0193
MEM 159.707031 1627917077.1198
MEM 159.707031 1627917077.2202
MEM 159.707031 1627917077.3205
MEM 159.707031 1627917077.4209
MEM 159.707031 1627917077.5213
MEM 159.707031 1627917077.6217
MEM 159.707031 1627917077.7220
MEM 159.707031 1627917077.8224
MEM 159.707031 1627917077.9228
MEM 159.707031 1627917078.0232
MEM 159.707031 1627917078.1236
MEM 159.960938 1627917078.2240
MEM 160.218750 1627917078.3244
MEM 160.476562 1627917078.4247
MEM 160.734375 1627917078.5251
MEM 160.992188 1627917078.6255
MEM 161.250000 1627917078.7259
MEM 161.507812 1627917078.8263
MEM 161.765625 1627917078.9267
MEM 162.023438 1627917079.0271
MEM 162.281250 1627917079.1274
MEM 162.281250 1627917079.2278
MEM 162.281250 1627917079.3282
MEM 162.281250 1627917079.4286
MEM 162.281250 1627917079.5290
MEM 162.281250 1627917079.6294
MEM 162.281250 1627917079.7298
MEM 162.281250 1627917079.8302
MEM 162.281250 1627917079.9306
MEM 162.281250 1627917080.0313
MEM 162.281250 1627917080.1317
MEM 162.281250 1627917080.2321
MEM 162.281250 1627917080.3325
MEM 162.281250 1627917080.4329
MEM 162.281250 1627917080.5334
MEM 162.281250 1627917080.6338
MEM 162.281250 1627917080.7342
MEM 162.281250 1627917080.8346
MEM 162.281250 1627917080.9350
MEM 162.281250 1627917081.0354
MEM 162.281250 1627917081.1358
MEM 162.281250 1627917081.2362
MEM 162.281250 1627917081.3365
MEM 162.281250 1627917081.4369
MEM 162.281250 1627917081.5373
MEM 162.281250 1627917081.6376
MEM 162.281250 1627917081.7380
MEM 162.281250 1627917081.8384
MEM 162.281250 1627917081.9388
MEM 162.281250 1627917082.0392
MEM 162.281250 1627917082.1396
MEM 162.281250 1627917082.2400
MEM 162.281250 1627917082.3404
MEM 162.281250 1627917082.4409
MEM 162.281250 1627917082.5413
MEM 162.281250 1627917082.6417
MEM 162.281250 1627917082.7420
MEM 162.281250 1627917082.8424
MEM 162.281250 1627917082.9428
MEM 162.281250 1627917083.0432
MEM 162.281250 1627917083.1436
MEM 162.281250 1627917083.2440
MEM 162.281250 1627917083.3443
MEM 162.281250 1627917083.4447
MEM 162.281250 1627917083.5451
MEM 162.281250 1627917083.6455
MEM 162.281250 1627917083.7458
MEM 162.281250 1627917083.8462
MEM 162.281250 1627917083.9466
MEM 162.281250 1627917084.0470
MEM 162.281250 1627917084.1473
MEM 159.957031 1627917084.2477
MEM 159.957031 1627917084.3481
MEM 159.957031 1627917084.4485
MEM 159.957031 1627917084.5489
MEM 159.957031 1627917084.6493
MEM 159.957031 1627917084.7497
MEM 159.957031 1627917084.8501
MEM 159.957031 1627917084.9505
MEM 159.957031 1627917085.0509
MEM 159.957031 1627917085.1514
MEM 159.957031 1627917085.2518
MEM 159.957031 1627917085.3523
MEM 159.957031 1627917085.4527
MEM 159.957031 1627917085.5531
MEM 159.957031 1627917085.6535
MEM 159.957031 1627917085.7539
MEM 159.957031 1627917085.8543
MEM 160.210938 1627917085.9547
MEM 160.468750 1627917086.0550
MEM 160.726562 1627917086.1554
MEM 160.984375 1627917086.2557
MEM 161.242188 1627917086.3561
MEM 161.500000 1627917086.4565
MEM 161.757812 1627917086.5568
MEM 162.015625 1627917086.6572
MEM 162.273438 1627917086.7575
MEM 162.273438 1627917086.8579
MEM 162.273438 1627917086.9583
MEM 162.273438 1627917087.0586
MEM 162.273438 1627917087.1590
MEM 162.273438 1627917087.2593
MEM 162.273438 1627917087.3597
MEM 162.273438 1627917087.4601
MEM 162.273438 1627917087.5604
MEM 162.273438 1627917087.6608
MEM 162.273438 1627917087.7611
MEM 162.273438 1627917087.8615
MEM 162.273438 1627917087.9619
MEM 162.273438 1627917088.0623
MEM 162.273438 1627917088.1626
MEM 162.273438 1627917088.2630
MEM 162.273438 1627917088.3633
MEM 162.273438 1627917088.4637
MEM 162.273438 1627917088.5641
MEM 162.273438 1627917088.6645
MEM 162.273438 1627917088.7648
MEM 162.273438 1627917088.8652
MEM 162.273438 1627917088.9655
MEM 162.273438 1627917089.0659
MEM 162.273438 1627917089.1662
MEM 162.273438 1627917089.2666
MEM 162.273438 1627917089.3670
MEM 162.273438 1627917089.4674
MEM 162.273438 1627917089.5678
MEM 162.273438 1627917089.6681
MEM 162.273438 1627917089.7685
MEM 162.273438 1627917089.8688
MEM 162.273438 1627917089.9692
MEM 162.273438 1627917090.0696
MEM 162.273438 1627917090.1700
MEM 162.273438 1627917090.2706
MEM 162.273438 1627917090.3709
MEM 162.273438 1627917090.4713
MEM 162.273438 1627917090.5716
MEM 162.273438 1627917090.6720
MEM 162.273438 1627917090.7724
MEM 162.273438 1627917090.8727
MEM 162.273438 1627917090.9731
MEM 162.273438 1627917091.0734
MEM 162.273438 1627917091.1738
MEM 162.273438 1627917091.2741
MEM 162.273438 1627917091.3745
MEM 162.273438 1627917091.4749
MEM 162.273438 1627917091.5752
MEM 162.273438 1627917091.6756
MEM 162.273438 1627917091.7760
MEM 160.207031 1627917091.8764
MEM 160.207031 1627917091.9768
MEM 160.207031 1627917092.0772
MEM 160.207031 1627917092.1777
MEM 160.207031 1627917092.2781
MEM 160.207031 1627917092.3785
MEM 160.207031 1627917092.4788
MEM 160.207031 1627917092.5792
MEM 160.207031 1627917092.6796
MEM 160.207031 1627917092.7799
MEM 160.207031 1627917092.8803
MEM 160.207031 1627917092.9806
MEM 160.207031 1627917093.0810
MEM 160.207031 1627917093.1814
MEM 160.207031 1627917093.2817
MEM 160.207031 1627917093.3821
MEM 160.207031 1627917093.4825
MEM 160.207031 1627917093.5829
MEM 160.460938 1627917093.6832
MEM 160.718750 1627917093.7837
MEM 160.976562 1627917093.8841
MEM 161.234375 1627917093.9845
MEM 161.492188 1627917094.0849
MEM 161.750000 1627917094.1853
MEM 162.007812 1627917094.2857
MEM 162.265625 1627917094.3860
MEM 162.265625 1627917094.4864
MEM 162.265625 1627917094.5868
MEM 162.265625 1627917094.6871
MEM 162.265625 1627917094.7875
MEM 162.265625 1627917094.8878
MEM 162.265625 1627917094.9882
MEM 162.265625 1627917095.0886
MEM 162.265625 1627917095.1889
MEM 162.265625 1627917095.2893
MEM 162.265625 1627917095.3899
MEM 162.265625 1627917095.4903
MEM 162.265625 1627917095.5907
MEM 162.265625 1627917095.6911
MEM 162.265625 1627917095.7915
